id;submitdate;lastpage;startlanguage;seed;startdate;datestamp;year;Nemployees;Ncommunities;management;freeINDandDEC;freeFINandGOV;AREAtotal;AREAred;facilities[SQ001];facilities[SQ002];facilities[SQ003];facilities[SQ004];facilities[SQ005];NCSOs;CSOrehab;CSOinvest;Npumpstat;MvarCSO[SQ001];MvarCSO[SQ002];MvarCSO[SQ003];MvarCSO[SQ004];MvarCSO[SQ005];MvarCSO[other];NinstrumCSO;Npluviom;WLmeas[SQ001];WLmeas[SQ002];WLmeas[SQ003];WLmeas[SQ004];WLmeas[SQ005];WLmeas[other];WLplants;WLassess;WLdataQlty;WLdataQLTYbad[SQ001];WLdataQLTYbad[SQ002];WLdataQLTYbad[SQ003];WLdataQLTYbad[other];WQproblm2[SQ001];WQproblm2[SQ002];WQproblm2[SQ003];WQproblm2[SQ004];WQproblm2[other];ORGshare[SQ001];ORGshare[SQ002];ORGshare[SQ003];ORGshare[SQ004];ORGshare[other];MTavail;METex[SQ001];METex[SQ002];METex[SQ003];METex[SQ004];METex[SQ005];METex[SQ006];METex[SQ007];METex[SQ008];METex[SQ009];METex[other];METobst[SQ001];METobst[SQ002];METobst[SQ003];METobst[SQ004];METobst[SQ005];METobst[SQ006];METobst[SQ007];METobst[SQ008];METobst[other];MEASplants[SQ001];MEASplants[SQ002];MEASplants[SQ003];MEASplants[SQ004];MEASplants[SQ005];MEASplants[SQ006];MEASplants[SQ007];MEASplants[SQ008];MEASplants[SQ009];MEASplants[other];MEunc;MEunc[comment];IntDrainPlan;IDPyear;IDPrev;ORGcoopUD;EMPevent;MEAStp;woWWTP;woWWTP[other];SSvision;SSvision[comment];CSOpublic;CSOpublic[comment];CSOlaw;impREG;TSguide;REGapply;REGenf;CSOreg[SQ001];CSOreg[SQ002];CSOreg[SQ003];CSOreg[SQ004];CSOreg[other];CSOmonit[1];CSOmonit[2];CSOmonit[3];CSOmonit[4];CSOmonit[5];CSOmonit[6];CSOmonit[7];CSOmonit[8];CSOmonit[9];CSOmonit[10];CSOmonit[11];CSOmonit[12];CSOownprop;UDfeed;COUDapply[SQ001];COUDapply[SQ002];interviewtime;groupTime3815;yearTime;NemployeesTime;NcommunitiesTime;managementTime;freeINDandDECTime;freeFINandGOVTime;AREAtotalTime;AREAredTime;facilitiesTime;groupTime3816;NCSOsTime;CSOrehabTime;CSOinvestTime;NpumpstatTime;groupTime3817;MvarCSOTime;NinstrumCSOTime;NpluviomTime;groupTime3818;WLmeasTime;WLplantsTime;WLassessTime;WLdataQltyTime;WLdataQLTYbadTime;WQproblm2Time;ORGshareTime;groupTime3821;MTavailTime;METexTime;METobstTime;MEASplantsTime;MEuncTime;groupTime3822;IntDrainPlanTime;IDPyearTime;IDPrevTime;ORGcoopUDTime;groupTime3823;EMPeventTime;groupTime3824;MEAStpTime;woWWTPTime;SSvisionTime;CSOpublicTime;groupTime3825;CSOlawTime;impREGTime;TSguideTime;REGapplyTime;REGenfTime;CSOregTime;groupTime3826;CSOmonitTime;CSOownpropTime;UDfeedTime;groupTime3827;CIsurveyTime;COUDapplyTime;is_complete;ip_region;ip_country
44;2024-06-28 07:02:24;11.0;de;2005756637;2024-06-28 06:24:34;2024-06-28 07:02:24;1973.0;2.0;2.0;Yes;2.0;1.0;;;Yes;No;Yes;No;Yes;5.0;No;Yes;6.0;Yes;Yes;Yes;No;No;;5.0;1.0;Yes;No;Yes;No;No;;Of most;The evaluation is carried out irregularly, e.g. during the planning or revision of the integrated drainage plan;Enig;;;;;;;;;;No;Yes;No;No;;Yes;;;;;;;;;;;;;;;;;;;;Yes;Yes;No;Yes;Yes;No;No;No;No;;No, I don't think this is needed;;Yes;2000;No;3.0;Yes;No, neither of those;Other;Mitwirken in der Planung von Entwässerungsanlagen;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;Yes;No;Yes;Yes;Yes;Yes;No;No;No;;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);Own suggestion;;;;;;;;;;Mitwirken und Einbezug bei Überbauungsplanungen, Trennsysteme und Sanierungsmassnahmen in den Gemeinden.;Bei langen Regenwetterperioden mit schlechtem Trennsystem könnte die Wasserqualität bestimmt werden im RüB. Damit könnte die ARA Energie sparen. Konkret: Ara abstellen, da nur noch Regenwasser gereinigt wird.;No;Yes;2274.98;537.16;;;;;;;;;;73.47;;;;;200.16;;;;149.31;;;;;;;;217.62;;;;;;73.48;;;;;26.83;;325.83;;;;;127.12;;;;;;;464.72;;;;79.28;;;complete;Zurich;CH
626;2024-08-08 12:03:34;11.0;fr;1991974802;2024-08-08 11:46:39;2024-08-08 12:03:34;1985.0;1.0;1.0;No;3.0;4.0;3000.0;30.0;Yes;No;No;Yes;No;0.0;;;3.0;;;;;;;;1.0;No;No;No;No;Yes;;Of none;Daily;Enig;;;;;;;;;;No;Yes;No;Yes;;No;Yes;No;Yes;No;Yes;Yes;No;No;No;;No;Yes;No;Yes;No;No;No;Yes;;;;;;;;;;;;No, but I would like to know more or to do this in future;;Yes;2012;Yes;5.0;Yes;Yes, both for the maintenance of the measurement technology and for the evaluation of the measurement data;Yes, it makes sense to take over all rainwater systems and the entire sewerage system in the association's territory;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;;;;;;No;No;No;Yes;;Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);Education and training opportunities for measurement technology and measurement data management;Customized services of engineering and design offices;;;;;;;;;;;;No;No;1017.91;187.15;;;;;;;;;;32.23;;;;;13.52;;;;122.11;;;;;;;;178.97;;;;;;39.57;;;;;29.0;;155.63;;;;;86.52;;;;;;;108.59;;;;64.62;;;complete;Vaud;CH
34;2024-06-27 15:04:08;11.0;de;1299288744;2024-06-27 14:49:41;2024-06-27 15:04:08;1974.0;5.0;5.0;Yes;4.0;4.0;7635.0;;No;Yes;Yes;No;Yes;21.0;Yes;Yes;18.0;Yes;Yes;No;No;Yes;;18.0;2.0;Yes;Yes;Yes;No;No;;Of most;Annually;Enig;;;;;;;;;;No;Yes;Yes;No;;Yes;;;;;;;;;;;;;;;;;;;;Yes;Yes;No;Yes;Yes;Yes;No;No;No;;Yes, I do uncertainty calculations on my data;;Yes;2019;Yes;5.0;Yes;Yes, for the evaluation of the measurement data;Yes, it makes sense to take over all stormwater systems and the regionally important sewerage system;;I support this vision on the following condition:;Wenn sie pragmatisch und sinnvoll angewendet wird;I reject this vision because I think data from wastewater infrastructures should not be openly available;;No;No;Yes;Yes;No;Yes;No;Yes;Yes;;Shifting competence from the municipality to the association;Joint events and information campaigns;Customized services of engineering and design offices;;;;;;;;;;;;No;Yes;817.16;116.64;;;;;;;;;;42.56;;;;;63.97;;;;77.29;;;;;;;;97.74;;;;;;25.43;;;;;9.85;;124.63;;;;;83.97;;;;;;;141.07;;;;34.01;;;complete;Schwyz;CH
623;2024-08-07 07:46:00;11.0;es;1470457303;2024-08-07 07:24:37;2024-08-07 07:46:00;1890.0;2500.0;5000000.0;Yes;2.0;3.0;;;No;Yes;No;Yes;No;150.0;Yes;Yes;100.0;Yes;Yes;Yes;No;Yes;;75.0;;No;No;No;Yes;No;;;;Enig;;;;;;;;;;Yes;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.0;Yes;No, neither of those;Yes, it makes sense to acquire all urban drainage assets;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I am in favor of this vision, because I generally fin that transparency improves effectiveness and aids innovation;;Yes;Yes;Yes;Yes;Yes;No;No;No;No;;Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Shifting competence from the municipality to the association;;;;;;;;;;;;No;No;1287.5;346.9;;;;;;;;;;166.15;;;;;220.68;;;;265.29;;;;;;;;28.99;;;;;;17.9;;;;;8.53;;82.33;;;;;21.65;;;;;;;118.54;;;;10.54;;;complete;Madrid;ES
618;2024-08-05 08:47:26;11.0;de;1384560279;2024-08-05 08:25:49;2024-08-05 08:47:26;1963.0;4.0;6.0;Yes;3.0;3.0;4399.0;;Yes;Yes;Yes;No;No;3.0;No;No;1.0;Yes;Yes;Yes;Yes;Yes;;3.0;1.0;Yes;No;Yes;No;Yes;;From some;Daily;Enig;;;;;;;;;;No;No;No;Yes;;Yes;;;;;;;;;;;;;;;;;;;;No;No;No;Yes;Yes;Yes;No;No;No;;;;;;;1.0;Yes;Yes, for the maintenance of the measurement technology;No;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I am in favor of this vision, because I generally fin that transparency improves effectiveness and aids innovation;;No;;Yes;Yes;Yes;Yes;No;Yes;No;;;;;;;;;;;;;;;;No;No;1299.42;770.65;;;;;;;;;;50.82;;;;;49.47;;;;59.87;;;;;;;;73.32;;;;;;44.59;;;;;16.08;;119.21;;;;;40.14;;;;;;;26.78;;;;48.49;;;complete;Zurich;CH
52;2024-06-28 12:31:23;11.0;de;1519895038;2024-06-28 12:05:11;2024-06-28 12:31:23;1967.0;13.0;8.0;Yes;5.0;5.0;5840.0;220.0;Yes;Yes;Yes;No;Yes;37.0;Yes;Yes;50.0;Yes;Yes;Yes;Yes;Yes;;17.0;3.0;Yes;Yes;Yes;No;No;;Of most;In near real-time;Enig;;;;;;;;;;No;Yes;Yes;No;;Yes;;;;;;;;;;;;;;;;;;;;Yes;No;No;Yes;Yes;No;No;No;No;;Yes, I do uncertainty calculations on my data;Ritune mit Datenvisualisierung und Plausibilisierung;Yes;2022;No;5.0;Yes;Yes, both for the maintenance of the measurement technology and for the evaluation of the measurement data;Yes, it makes sense to acquire all urban drainage assets;;I support this vision on the following condition:;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;;Better products and services from metrology companies;Participation in the running costs of the maintenance of the measuring instruments and the evaluation of the measurement data;One-off subsidy for metrology equipment;;;;;;;;;;;;No;No;1578.22;417.14;;;;;;;;;;168.38;;;;;79.46;;;;74.85;;;;;;;;131.33;;;;;;92.57;;;;;13.37;;161.53;;;;;72.25;;;;;;;283.6;;;;83.74;;;complete;Zurich;CH
616;2024-07-31 16:31:58;11.0;de;2095526360;2024-07-31 15:56:18;2024-07-31 16:31:58;1967.0;6.0;3.0;;3.0;1.0;1082.0;99.0;Yes;Yes;Yes;No;Yes;17.0;Yes;Yes;17.0;Yes;Yes;Yes;Yes;Yes;;14.0;2.0;Yes;No;No;No;No;;Of most;The evaluation is carried out irregularly, e.g. during the planning or revision of the integrated drainage plan;Enig;;;;;;;;;;No;No;Yes;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No, but I would like to know more or to do this in future;;;;;3.0;Yes;Yes, for the maintenance of the measurement technology;Yes, it makes sense to take over all rainwater systems and the entire sewerage system in the association's territory;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I am in favor of this vision, because I generally fin that transparency improves effectiveness and aids innovation;;No;No;Yes;Yes;No;Yes;Yes;Yes;Yes;;Shifting competence from the municipality to the association;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Education and training opportunities for measurement technology and measurement data management;;;;;;;;;;;;No;Yes;2144.22;259.4;;;;;;;;;;946.29;;;;;184.85;;;;145.11;;;;;;;;33.61;;;;;;17.71;;;;;22.13;;127.28;;;;;87.78;;;;;;;146.56;;;;173.5;;;complete;Bern;CH
613;2024-07-31 06:38:36;11.0;de;2015278216;2024-07-31 05:53:55;2024-07-31 06:38:36;1975.0;3.0;3.0;;4.0;4.0;2076.0;300.5;No;No;Yes;No;Yes;6.0;No;Yes;18.0;No;Yes;Yes;No;No;;8.0;0.0;No;Yes;Yes;No;No;;From some;Annually;Enig;;;;;;;;;;No;Yes;No;No;;Yes;;;;;;;;;;;;;;;;;;;;No;Yes;No;Yes;No;No;Yes;No;No;;No, I don't think this is needed;;Yes;2020;Yes;4.0;No;No, neither of those;Yes, it makes sense to take over all stormwater systems and the regionally important sewerage system;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;;;Yes;Yes;Yes;Yes;No;No;No;;Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);Joint events and information campaigns;;;;;;;;;;;;;No;Yes;2686.48;1334.02;;;;;;;;;;249.67;;;;;164.8;;;;110.42;;;;;;;;190.28;;;;;;103.65;;;;;37.48;;179.65;;;;;100.64;;;;;;;159.95;;;;55.92;;;complete;Zurich;CH
607;2024-07-30 06:17:13;11.0;fr;198416853;2024-07-30 05:42:33;2024-07-30 06:17:13;2010.0;1.0;1.0;No;;;;;Yes;No;No;No;No;;;;1.0;;;;;;;;;No;No;No;No;Yes;;Of all;In near real-time;;;;;;;;;;;No;No;No;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;No;No, neither of those;Yes, it makes sense to take over all rainwater systems and the entire sewerage system in the association's territory;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;;;;;;No;Yes;No;No;;Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Customized services of engineering and design offices;;;;;;;;;;;;No;No;2082.69;914.96;;;;;;;;;;24.97;;;;;15.08;;;;96.5;;;;;;;;631.05;;;;;;19.34;;;;;13.6;;99.19;;;;;62.4;;;;;;;132.1;;;;73.5;;;complete;Vaud;CH
606;2024-07-29 17:17:02;11.0;de;1476444840;2024-07-29 16:52:43;2024-07-29 17:17:02;1995.0;12.0;7.0;Yes;4.0;2.0;;;Yes;Yes;Yes;No;No;20.0;Yes;Yes;10.0;Yes;Yes;Yes;Yes;Yes;;5.0;0.0;Yes;Yes;No;No;No;;Of most;The evaluation is carried out irregularly, e.g. during the planning or revision of the integrated drainage plan;Enig;;;;;;;;;;Yes;No;No;No;;No;Yes;No;No;Yes;No;No;No;No;Yes;;Yes;Yes;No;No;No;No;No;No;;;;;;;;;;;;;;Yes;;Yes;3.0;Yes;;Yes, it makes sense to take over all stormwater systems and the regionally important sewerage system;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I am in favor of this vision, because I generally fin that transparency improves effectiveness and aids innovation;;Yes;Yes;No;Yes;;Yes;No;No;No;;Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Customized services of engineering and design offices;;;;;;;;;;;;No;No;751.32;199.44;;;;;;;;;;39.29;;;;;46.02;;;;70.43;;;;;;;;90.97;;;;;;30.43;;;;;8.91;;120.42;;;;;58.39;;;;;;;70.95;;;;16.07;;;complete;Vaud;CH
605;2024-07-29 10:33:48;11.0;en;1461282411;2024-07-29 10:19:47;2024-07-29 10:33:48;1971.0;4.0;11.0;Yes;5.0;5.0;718.0;228.0;No;No;Yes;No;Yes;15.0;No;Yes;8.0;Yes;Yes;Yes;Yes;No;;15.0;1.0;No;No;Yes;No;No;;Of most;In near real-time;;;;;;;;;;;No;No;No;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes, I do uncertainty calculations on my data;;;;;5.0;Yes;Yes, both for the maintenance of the measurement technology and for the evaluation of the measurement data;Yes, it makes sense to take over all stormwater systems and the regionally important sewerage system;;;;;;;;;;;No;No;No;No;;;;;;;;;;;;;;;;No;No;846.45;87.36;;;;;;;;;;127.32;;;;;144.64;;;;156.72;;;;;;;;36.86;;;;;;15.62;;;;;14.18;;145.49;;;;;51.52;;;;;;;34.66;;;;32.08;;;complete;Zurich;CH
50;2024-06-28 08:18:04;11.0;en;1140786285;2024-06-28 08:05:49;2024-06-28 08:18:04;1954.0;5.0;2.0;;2.0;4.0;4244.0;;No;Yes;No;No;No;4.0;Yes;;37.0;No;Yes;No;No;No;;3.0;1.0;Yes;No;Yes;No;No;;Of most;The evaluation is carried out irregularly, e.g. during the planning or revision of the integrated drainage plan;Enig;;;;;;;;;;Yes;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Yes;2004;Yes;4.0;Yes;Yes, for the evaluation of the measurement data;Yes, it makes sense to take over all rainwater systems and the entire sewerage system in the association's territory;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;;;;Yes;Yes;Yes;No;No;No;;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Education and training opportunities for measurement technology and measurement data management;Participation in the running costs of the maintenance of the measuring instruments and the evaluation of the measurement data;;;;;;;;;;;;No;No;738.99;67.1;;;;;;;;;;24.06;;;;;23.48;;;;149.5;;;;;;;;31.9;;;;;;37.02;;;;;20.68;;142.15;;;;;46.67;;;;;;;146.76;;;;49.67;;;complete;Saint Gallen;CH
32;2024-06-27 14:48:15;11.0;de;128858103;2024-06-27 14:20:43;2024-06-27 14:48:15;1967.0;4.0;15.0;No;4.0;5.0;990.0;230.0;Yes;Yes;Yes;No;Yes;20.0;Yes;No;0.0;Yes;Yes;Yes;Yes;Yes;;6.0;0.0;No;Yes;Yes;No;No;;From some;The evaluation is carried out irregularly, e.g. during the planning or revision of the integrated drainage plan;;;;;;;;;;;Yes;No;No;No;;Yes;;;;;;;;;;;;;;;;;;;;No;No;No;Yes;Yes;Yes;No;No;No;;Yes, I do uncertainty calculations on my data;;Yes;2007;Yes;4.0;No;Yes, for the maintenance of the measurement technology;Yes, it makes sense to take over all stormwater systems and the regionally important sewerage system;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;;Performance indicators;Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);;;;;;;;;;;;No;No;1658.15;409.7;;;;;;;;;;815.95;;;;;120.48;;;;43.95;;;;;;;;45.84;;;;;;39.44;;;;;8.74;;61.69;;;;;35.8;;;;;;;66.01;;;;10.55;;;complete;Zurich;CH
31;2024-06-27 14:28:09;11.0;de;2031517529;2024-06-27 14:15:35;2024-06-27 14:28:09;1972.0;4.0;7.0;No;2.0;4.0;;;No;Yes;Yes;No;No;18.0;No;No;1.0;Yes;Yes;No;No;No;;0.0;0.0;No;Yes;No;No;No;;From some;Never;Uenig;No;No;No;Betreuung;Yes;No;No;No;;Yes;No;No;No;;No;No;Yes;No;Yes;Yes;No;No;No;No;;Yes;No;No;No;No;Yes;No;No;;;;;;;;;;;;No, I don't think this is needed;;Yes;2007;No;4.0;No;No, neither of those;Yes, it makes sense to take over all stormwater systems and the regionally important sewerage system;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I reject this vision because I think data from wastewater infrastructures should not be openly available;;No;No;No;Yes;No;Yes;No;No;No;;Shifting competence from the municipality to the association;Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);Participation in the running costs of the maintenance of the measuring instruments and the evaluation of the measurement data;;;;;;;;;;;;No;No;756.66;95.38;;;;;;;;;;36.28;;;;;49.95;;;;106.26;;;;;;;;85.98;;;;;;28.77;;;;;9.3;;114.96;;;;;49.93;;;;;;;97.73;;;;82.12;;;complete;Bern;CH
29;2024-06-27 13:54:31;11.0;de;885200323;2024-06-27 13:36:16;2024-06-27 13:54:31;1975.0;8.0;4.0;Yes;2.0;3.0;;;No;No;No;No;Yes;3.0;No;Yes;2.0;Yes;Yes;No;No;No;;0.0;0.0;No;No;Yes;No;No;Werden nicht übertragen;Of none;Never;Uenig;No;No;No;Eigentum der Gemeinden;Yes;No;No;No;Zusammenarbeit Abwasserverband und Gemeinden existiert kaum;Yes;No;No;No;;No;Yes;No;No;Yes;Yes;Yes;Yes;Yes;Yes;;No;No;No;No;No;No;No;No;Im Besitz der Gemeinden und wird über Bauämter und GEP Ingenieure gemacht ohne den Abwasserverband;;;;;;;;;;;;;No;;;1.0;Yes;;Yes, it makes sense to take over all rainwater systems and the entire sewerage system in the association's territory;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I am in favor of this vision, because I generally fin that transparency improves effectiveness and aids innovation;;;;;No;No;Yes;No;No;No;;Shifting competence from the municipality to the association;;;;;;;;;;;;;;No;Yes;1100.02;194.14;;;;;;;;;;33.36;;;;;79.56;;;;227.83;;;;;;;;177.91;;;;;;30.97;;;;;15.62;;142.98;;;;;66.8;;;;;;;62.23;;;;68.62;;;complete;Bern;CH
785;2024-10-16 09:35:41;11.0;es;555912520;2024-10-16 09:25:05;2024-10-16 09:35:41;1974.0;750.0;12.0;Yes;4.0;5.0;3100.0;2100.0;No;Yes;No;Yes;No;31.0;Yes;Yes;0.0;No;Yes;Yes;Yes;No;;31.0;2.0;No;No;Yes;No;No;;;In near real-time;Enig;;;;;;;;;;No;No;No;Yes;;Yes;;;;;;;;;;;;;;;;;;;;No;No;No;Yes;No;Yes;No;No;Yes;;No, but I would like to know more or to do this in future;;Yes;2016;Yes;5.0;Yes;Yes, both for the maintenance of the measurement technology and for the evaluation of the measurement data;Yes, it makes sense to take over all rainwater systems and the entire sewerage system in the association's territory;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I support this vision on the following condition:;Para los que no sean OC se facilite una información resumida un nunca en tiempo real. una cadencia de una vez al año me parece lógica.;Yes;Yes;Yes;Yes;Yes;Yes;No;No;No;;Standards and technical guidelines for equipping the systems with measurement technology (e.g. water level measuring device in the CSO);Performance indicators;Environmental protection targets (e.g. measured values of water level in the CSO, flow rate in the sewer);;;;;;;;;;;;No;No;640.25;44.23;;;;;;;;;;31.15;;;;;35.31;;;;50.79;;;;;;;;88.38;;;;;;23.04;;;;;7.71;;189.51;;;;;34.87;;;;;;;82.03;;;;53.23;;;complete;Andalusia;ES
3;2024-06-12 15:54:34;11.0;nl;371646715;2024-06-12 15:12:44;2024-06-12 15:54:33;1990.0;1200.0;300.0;Yes;3.0;4.0;1350000.0;;Yes;No;Yes;Yes;No;4500.0;;Yes;2000.0;No;Yes;Yes;Yes;No;;1600.0;0.0;No;No;Yes;No;No;;Of all;The evaluation is carried out irregularly, e.g. during the planning or revision of the integrated drainage plan;Enig;;;;;;;;;;No;No;No;No;nog niet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No, but I would like to know more or to do this in future;;No;;;;Yes;Yes, for the maintenance of the measurement technology;Yes, it makes sense to take over all stormwater systems and the regionally important sewerage system;;I am in favor of this vision and am generally open to the use of such modern technologies for the facilities of our wastewater association;;I support this vision on the following condition:;goede afspraken met datagebruikers over het verder gebruik van deze data (data governance) ;No;No;Yes;;No;No;Yes;No;No;;Increased supervisory role of the cantons;Shifting competence from the municipality to the association;Performance indicators;;;;;;;;;;;;No;No;2373.03;1356.63;;;;;;;;;;511.99;;;;;49.72;;;;83.62;;;;;;;;16.29;;;;;;16.81;;;;;10.5;;173.11;;;;;41.34;;;;;;;59.01;;;;54.01;;;complete;Flanders;BE
